GeoFIPS,GeoName,Region,LineCode,Description,Unit,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
31000,Nebraska,4,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,463657,502637,536187,557068,590604,646159,679930,729649,757035,754316,774075,887617,1006640,1084068,1205768,1379375,1560625,1738475,1866608,2095285,2322727,2628697,3207776,3936473,4695349,4844686,5263423,5389515,5470298,5361967,5717281,6233974,6513995,6759574,6887557,7100934,7512446,8251239,8703195,9303840,10043966,10138206,11031701,11032786,10856745,11238719,11209542,11586849,12554560,14002170,15282754,13801477,13926271,15244440,16847570,15773730,16932990,17899814,18030633,18904866,19844375,21547666,22359106,25831285,27540404,30354174
31000,Nebraska,4,91, Personal dividend income ,Thousands of dollars,60117,69613,73545,77607,77946,88080,93855,104594,106173,110125,97804,104913,108768,115096,126082,149359,174954,185740,217258,247286,278088,314240,355687,392177,468034,463787,456668,504770,562181,592129,769368,950622,1022202,1108350,1223502,1325949,1545917,1715892,1945381,2151915,2392681,2472859,2745256,2660864,2789380,3075690,3749044,3741243,4408505,5288619,5836379,4379011,4370249,5086015,6106898,5537095,6125425,6616250,6358715,6817510,7278359,8433676,9317914,13064831,13628849,14313377
31000,Nebraska,4,92, Personal interest income ,Thousands of dollars,179933,208133,236873,255118,273056,317963,360259,402784,413866,435536,477470,560578,668382,736854,802341,937466,1114789,1304235,1425140,1654218,1846431,2115551,2631754,3295974,3989011,4173985,4599032,4673007,4773090,4640623,4791671,5126608,5304570,5427157,5329488,5314315,5373125,5896006,6044347,6318289,6782380,6702375,7279986,7285159,6951945,7032341,6274452,6746431,7243287,7873017,8109642,7826391,7496121,7562046,7996290,7332163,7746087,8133244,8456854,8851077,9231461,9648390,9315140,8926325,9918971,11519474
31000,Nebraska,4,93,  Imputed interest receipts 1/,Thousands of dollars,84103,98404,110155,122949,133931,144920,159471,168818,172839,185265,203104,240042,303471,341686,375967,424281,491748,613166,658193,742168,835298,876309,1027544,1173711,1417600,1718936,1810039,2020288,2141525,2248898,2313294,2426265,2533396,2663687,2773835,2912579,2974168,3249203,3309599,3565028,3579244,3618270,3824780,3829540,3906322,4120111,4139659,4268691,4392459,4552352,4848561,5039554,5081458,5212397,5324882,5122071,5371250,5618342,5694971,5843383,6015549,6106703,5821515,5704688,5961802,6623334
31000,Nebraska,4,94,  Monetary interest receipts ,Thousands of dollars,95830,109729,126718,132169,139125,173043,200788,233966,241027,250271,274366,320536,364911,395168,426374,513185,623041,691069,766947,912050,1011133,1239242,1604210,2122263,2571411,2455049,2788993,2652719,2631565,2391725,2478377,2700343,2771174,2763470,2555653,2401736,2398957,2646803,2734748,2753261,3203136,3084105,3455206,3455619,3045623,2912230,2134793,2477740,2850828,3320665,3261081,2786837,2414663,2349649,2671408,2210092,2374837,2514902,2761883,3007694,3215912,3541687,3493625,3221637,3957169,4896140
31000,Nebraska,4,95, Rental income of persons 2/,Thousands of dollars,223607,224891,225769,224343,239602,240116,225816,222271,236996,208655,198801,222126,229490,232118,277345,292550,270882,248500,224210,193781,198208,198906,220335,248322,238304,206914,207723,211738,135027,129215,156242,156744,187223,224067,334567,460670,593404,639341,713467,833636,868905,962972,1006459,1086763,1115420,1130688,1186046,1099175,902768,840534,1336733,1596075,2059901,2596379,2744382,2904472,3061478,3150320,3215064,3236279,3334555,3465600,3726052,3840129,3992584,4521323
31000,Nebraska,4,96,  Imputed rent ,Thousands of dollars,58223,63462,68311,71121,74654,76244,76127,77197,79421,82066,79078,99491,104293,109889,110866,105588,107351,101179,91937,63173,61294,54608,55306,54730,30255,20294,5694,-10304,-32455,-29901,-1263,6152,23121,45570,95998,189135,264267,298071,365451,443899,521892,585696,621049,667382,706438,777259,858142,735361,546841,506841,897630,1165270,1508188,1942263,1979818,2118146,2251844,2375106,2434292,2531788,2634762,2693611,2932498,3010038,3081820,3522706
31000,Nebraska,4,97,  Monetary rent ,Thousands of dollars,165384,161429,157458,153222,164948,163872,149689,145074,157575,126589,119723,122635,125197,122229,166479,186962,163531,147321,132273,130608,136914,144298,165029,193592,208049,186620,202029,222042,167482,159116,157505,150592,164102,178497,238569,271535,329137,341270,348016,389737,347013,377276,385410,419381,408982,353429,327904,363814,355927,333693,439103,430805,551713,654116,764564,786326,809634,775214,780772,704491,699793,771989,793554,830091,910764,998617
32000,Nevada,8,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,104169,114717,133501,151634,168146,178224,198047,224675,237039,257707,315816,362706,426667,480958,539854,620608,718445,797953,902043,1029673,1275898,1512996,1820168,2183674,2550422,2789076,3089581,3411878,3652004,3814617,4304506,5008694,5628581,6144088,6657093,7207434,8220120,9186026,10168976,11001627,12194853,12646296,13963369,14341532,14304210,15623833,17354581,20066186,21789779,23342287,23409436,20470471,20156547,21831214,25043886,23685124,26264575,29405588,30777020,33052898,35421061,38358631,38682490,42416639,46413585,51338588
32000,Nevada,8,91, Personal dividend income ,Thousands of dollars,13128,14196,18059,22094,24154,25198,27772,33763,33687,33123,56124,57896,62189,67960,76703,89348,102643,101877,126678,152060,190160,230827,246941,260298,285911,306062,321156,394535,471720,507532,705284,943062,1093741,1223222,1377225,1524150,1995377,2285436,2765554,3010497,3194538,3129209,3531321,3509700,3683811,4352071,5993153,6562189,7736576,8174192,7612764,4957546,5034887,6298840,8275303,7316363,9306775,11384379,12080689,13193119,14484260,15975165,16492081,20127169,21356479,22466449
32000,Nevada,8,92, Personal interest income ,Thousands of dollars,66200,73731,85896,96938,107681,114035,128613,146288,155382,173475,207683,241314,298016,340093,383210,451105,536958,616314,691897,814721,1014799,1208362,1484527,1809904,2154823,2359356,2648073,2872604,3055585,3185207,3447814,3908166,4329474,4647694,4873477,5081898,5477800,6042848,6400444,6900758,7699891,8055967,8842239,9046316,8717256,9166942,9156396,11487236,12368309,13418494,13100123,12165088,11111150,10999184,12184481,11450843,12122250,13038383,13459842,14403945,15117441,15932643,15005472,14958507,16718400,19255596
32000,Nevada,8,93,  Imputed interest receipts 1/,Thousands of dollars,38449,41963,47883,56553,63371,66171,75545,81675,87924,97919,108938,139079,177498,205478,234193,268865,312649,382778,423053,486688,598359,651062,759906,850994,981124,1223168,1282179,1411499,1539625,1687443,1800681,1995646,2190939,2405438,2636716,2887495,3071231,3452744,3652614,3995101,4132775,4393156,4707086,4783859,4877348,5228364,5544076,6144878,6733240,7138549,7327535,7190013,6917233,6948277,7084273,6950714,7455821,7954901,8063558,8289764,8618389,8786748,8458827,8536622,8937609,9676236
32000,Nevada,8,94,  Monetary interest receipts ,Thousands of dollars,27751,31768,38013,40385,44310,47864,53068,64613,67458,75556,98745,102235,120518,134615,149017,182240,224309,233536,268844,328033,416440,557300,724621,958910,1173699,1136188,1365894,1461105,1515960,1497764,1647133,1912520,2138535,2242256,2236761,2194403,2406569,2590104,2747830,2905657,3567116,3662811,4135153,4262457,3839908,3938578,3612320,5342358,5635069,6279945,5772588,4975075,4193917,4050907,5100208,4500129,4666429,5083482,5396284,6114181,6499052,7145895,6546645,6421885,7780791,9579360
32000,Nevada,8,95, Rental income of persons 2/,Thousands of dollars,24841,26790,29546,32602,36311,38991,41662,44624,47970,51109,52009,63496,66462,72905,79941,80155,78844,79762,83468,62892,70939,73807,88700,113472,109688,123658,120352,144739,124699,121878,151408,157466,205366,273172,406391,601386,746943,857742,1002978,1090372,1300424,1461120,1589809,1785516,1903143,2104820,2205032,2016761,1684894,1749601,2696549,3347837,4010510,4533190,4584102,4917918,4835550,4982826,5236489,5455834,5819360,6450823,7184937,7330963,8338706,9616543
32000,Nevada,8,96,  Imputed rent ,Thousands of dollars,17503,19672,21673,24935,28234,30996,32938,35309,38143,40725,41153,51964,51691,55728,55513,53124,54497,51597,44582,27491,31464,27026,25934,29985,14945,13995,5931,-2545,-19415,-18990,9529,16038,36490,74973,147815,282881,395653,448781,560079,613994,756871,887039,960492,1125718,1283175,1464763,1612176,1385163,977150,1020650,1835539,2411649,2937734,3434501,3424390,3647198,3519428,3666160,3899920,4265974,4487597,4822395,5592652,5610490,6295620,7469764
32000,Nevada,8,97,  Monetary rent ,Thousands of dollars,7338,7118,7873,7667,8077,7995,8724,9315,9827,10384,10856,11532,14771,17177,24428,27031,24347,28165,38886,35401,39475,46781,62766,83487,94743,109663,114421,147284,144114,140868,141879,141428,168876,198199,258576,318505,351290,408961,442899,476378,543553,574081,629317,659798,619968,640057,592856,631598,707744,728951,861010,936188,1072776,1098689,1159712,1270720,1316122,1316666,1336569,1189860,1331763,1628428,1592285,1720473,2043086,2146779
33000,New Hampshire,1,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,179868,192955,209716,220609,244132,262088,289482,314920,340528,364544,398548,449482,498786,551942,611332,679320,769082,832698,922238,1054220,1195931,1363196,1668032,2044110,2424733,2556019,2943914,3196370,3532344,3735453,4251593,4890340,4965974,4938824,4815445,4941486,5179641,5618164,5995314,6424432,6972901,6828640,7593770,7711710,7383038,7293686,7736161,7744200,8580588,9486411,10130754,9471707,9058484,10485066,11801374,11707262,12362002,12906701,12823546,13829540,14197538,15471918,15254809,15700661,17962378,20208106
33000,New Hampshire,1,91, Personal dividend income ,Thousands of dollars,42747,44522,49711,49517,55009,56758,68577,74643,78846,78375,101118,102586,108286,116777,130745,140859,151551,149496,183187,215292,246675,283018,313983,338508,429570,425058,463458,479695,530998,526092,633801,790306,790233,855994,910201,982298,1126627,1208310,1348409,1484488,1505815,1426835,1652916,1493619,1537434,1501276,2179313,1887954,2295623,2604042,2754987,1804276,1582395,2365741,2850095,2731028,3374088,3460949,3537167,3998966,4202526,5010950,4905204,5350000,6199028,6508363
33000,New Hampshire,1,92, Personal interest income ,Thousands of dollars,103640,114027,120073,126652,140283,155965,168985,185115,202943,223815,233726,273570,323902,361555,397990,461172,545157,614811,676251,789223,896630,1028658,1288910,1625413,1913150,2051046,2404229,2625480,2922227,3132641,3497929,3986379,4043235,3905455,3610910,3468122,3492645,3810601,3934384,4138765,4542574,4412896,4930551,5094300,4673418,4568203,4232077,4734412,5418317,5969617,5988058,5856631,5223711,5407213,6006525,5944098,6014584,6197433,6166290,6409299,6678455,7036954,6498997,6598947,7338488,8536033
33000,New Hampshire,1,93,  Imputed interest receipts 1/,Thousands of dollars,45615,52150,57018,62030,66230,71657,78471,82723,85495,95109,104861,127205,157005,180545,202445,229000,265896,321286,348048,396591,458268,489014,575739,660931,792074,965416,1053941,1197095,1350271,1516191,1656449,1813728,1895937,1924753,1945817,1962476,1948359,2092224,2147264,2325777,2365531,2329165,2494984,2541652,2541298,2578309,2596960,2687363,2821491,2994330,3247544,3293695,3175512,3222420,3255810,3264274,3426549,3555898,3505082,3573023,3717276,3770355,3581673,3587809,3661467,3996109
33000,New Hampshire,1,94,  Monetary interest receipts ,Thousands of dollars,58025,61877,63055,64622,74053,84308,90514,102392,117448,128706,128865,146365,166897,181010,195545,232172,279261,293525,328203,392632,438362,539644,713171,964482,1121076,1085630,1350288,1428385,1571956,1616450,1841480,2172651,2147298,1980702,1665093,1505646,1544286,1718377,1787120,1812988,2177043,2083731,2435567,2552648,2132120,1989894,1635117,2047049,2596826,2975287,2740514,2562936,2048199,2184793,2750715,2679824,2588035,2641535,2661208,2836276,2961179,3266599,2917324,3011138,3677021,4539924
33000,New Hampshire,1,95, Rental income of persons 2/,Thousands of dollars,33481,34406,39932,44440,48840,49365,51920,55162,58739,62354,63704,73326,66598,73610,82597,77289,72374,68391,62800,49705,52626,51520,65139,80189,82013,79915,76227,91195,79119,76720,119863,113655,132506,177375,294334,491066,560369,599253,712521,801179,924512,988909,1010303,1123791,1172186,1224207,1324771,1121834,866648,912752,1387709,1810800,2252378,2712112,2944754,3032136,2973330,3248319,3120089,3421275,3316557,3424014,3850608,3751714,4424862,5163710
33000,New Hampshire,1,96,  Imputed rent ,Thousands of dollars,25837,28399,30777,33285,36185,38089,39074,40604,42713,44461,44232,53385,48697,52421,51837,49311,50171,46843,40173,23281,24474,19924,19074,21837,8116,4849,-6957,-23181,-54668,-61342,-27523,-30430,-13475,21288,104265,223400,298428,321175,382065,479339,572074,651637,684914,773972,849288,941658,1000002,827678,577615,627404,1034189,1413569,1787571,2130886,2310988,2486307,2360073,2639216,2550950,2927476,2820356,2870668,3274648,3073757,3673922,4358048
33000,New Hampshire,1,97,  Monetary rent ,Thousands of dollars,7644,6007,9155,11155,12655,11276,12846,14558,16026,17893,19472,19941,17901,21189,30760,27978,22203,21548,22627,26424,28152,31596,46065,58352,73897,75066,83184,114376,133787,138062,147386,144085,145981,156087,190069,267666,261941,278078,330456,321840,352438,337272,325389,349819,322898,282549,324769,294156,289033,285348,353520,397231,464807,581226,633766,545829,613257,609103,569139,493799,496201,553346,575960,677957,750940,805662
34000,New Jersey,2,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,1849547,1996874,2185075,2328102,2634176,2872943,3207783,3483990,3751626,4025189,4407811,4781488,5344069,5857186,6350552,7011146,7867014,8450628,9047140,9928579,10943538,12284916,15072797,18518948,20841983,22372014,25736006,27245479,28673070,29522941,33331224,38600305,40383746,40464011,40648568,40927618,42681563,46513161,49607563,52559126,56156144,55596581,61184388,61411330,58231737,58616179,60906036,61588376,68435940,75897253,80332974,72822423,70559415,77070430,83209535,80999179,86272902,91344875,95135009,100807928,104305159,112067643,108380808,114321213,125606550,139560338
34000,New Jersey,2,91, Personal dividend income ,Thousands of dollars,488844,518425,555633,580940,660384,721919,820210,893990,906693,929674,1108712,1130499,1142588,1183948,1276168,1380466,1493285,1507002,1762910,2000638,2208140,2456487,2836425,3156064,3261046,3651759,3904733,4111375,4539029,4427623,5412536,6530328,6867120,7074873,7235682,7669867,8637446,9407140,11255996,12834654,13233255,12935087,14618722,13983775,14929773,15508654,20262813,18088008,21634023,25043854,26029724,18126386,16728812,21300552,25134989,24041842,27996554,29913196,31155600,34261227,35782476,40347451,40211510,45315254,50228010,52595814
34000,New Jersey,2,92, Personal interest income ,Thousands of dollars,868177,945415,1047200,1125688,1302641,1455099,1667407,1835431,2050632,2258182,2461382,2889076,3419666,3830702,4225447,4803914,5604996,6251046,6672781,7500233,8325129,9478679,11832081,14881232,17175098,18246439,21372151,22662525,23931057,24925014,27428712,31669666,32916942,32368733,31405112,29767195,29759741,32402054,32910481,34356007,36712933,36037626,39974447,40347248,36371485,35682103,33011738,37162820,42199706,46452241,46358352,44191502,40192749,40014918,41177119,38747468,39813117,42729450,44228453,46284504,47765114,50600829,45516907,45206402,49615632,57712934
34000,New Jersey,2,93,  Imputed interest receipts 1/,Thousands of dollars,403558,452678,496332,543804,595231,640284,714181,770258,842386,934710,1037200,1267483,1546598,1769092,1971645,2202495,2532792,3056349,3233448,3541708,3924955,4093691,4871411,5603792,6768892,8168626,8873359,9979124,11046229,12103837,12953472,14059212,14956891,15549662,16096595,16521952,16473854,17579435,17648260,18813573,18670760,18612788,19772661,19819257,19811848,20362644,20400087,20951296,22002023,23040992,24458607,24930483,24078088,24041809,24009787,23212694,23995956,25056006,24425643,25019613,25797869,26154631,24587159,24525402,24568891,26881223
34000,New Jersey,2,94,  Monetary interest receipts ,Thousands of dollars,464619,492737,550868,581884,707410,814815,953226,1065173,1208246,1323472,1424182,1621593,1873068,2061610,2253802,2601419,3072204,3194697,3439333,3958525,4400174,5384988,6960670,9277440,10406206,10077813,12498792,12683401,12884828,12821177,14475240,17610454,17960051,16819071,15308517,13245243,13285887,14822619,15262221,15542434,18042173,17424838,20201786,20527991,16559637,15319459,12611651,16211524,20197683,23411249,21899745,19261019,16114661,15973109,17167332,15534774,15817161,17673444,19802810,21264891,21967245,24446198,20929748,20681000,25046741,30831711
34000,New Jersey,2,95, Rental income of persons 2/,Thousands of dollars,492526,533034,582242,621474,671151,695925,720166,754569,794301,837333,837717,761913,781815,842536,848937,826766,768733,692580,611449,427708,410269,349750,404291,481652,405839,473816,459122,471579,202984,170304,489976,400311,599684,1020405,2007774,3490556,4284376,4703967,5441086,5368465,6209956,6623868,6591219,7080307,6930479,7425422,7631485,6337548,4602211,4401158,7944898,10504535,13637854,15754960,16897427,18209869,18463231,18702229,19750956,20262197,20757569,21119363,22652391,23799557,25762908,29251590
34000,New Jersey,2,96,  Imputed rent ,Thousands of dollars,407960,448849,487687,522083,563093,586716,596133,613308,639274,665142,650471,576468,546560,574013,551040,514763,518418,478361,402916,205770,188539,129956,131126,130095,7115,-39026,-157516,-329036,-646334,-721734,-435000,-499943,-400129,-152660,594234,1741699,2484449,2761353,3354367,3259708,3937977,4503807,4639554,5011577,5139736,5576867,5772327,4478532,2877993,2629489,5922498,8165264,10830532,12581776,13619926,14893769,15130431,15279196,16180851,16863738,17390715,17514367,19125898,19823582,21253447,24410980
34000,New Jersey,2,97,  Monetary rent ,Thousands of dollars,84566,84185,94555,99391,108058,109209,124033,141261,155027,172191,187246,185445,235255,268523,297897,312003,250315,214219,208533,221938,221730,219794,273165,351557,398724,512842,616638,800615,849318,892038,924976,900254,999813,1173065,1413540,1748857,1799927,1942614,2086719,2108757,2271979,2120061,1951665,2068730,1790743,1848555,1859158,1859016,1724218,1771669,2022400,2339271,2807322,3173184,3277501,3316100,3332800,3423033,3570105,3398459,3366854,3604996,3526493,3975975,4509461,4840610
35000,New Mexico,6,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,221885,244086,264137,283912,296458,313071,341605,365747,388432,392801,425596,492455,576415,650523,733845,829900,965362,1107037,1214986,1364187,1589139,1800151,2154228,2601859,3133923,3475058,3826834,4251828,4452723,4488085,4741008,5075515,5310500,5546554,5708793,6017172,6516010,7134450,7622546,8016981,8414628,7990913,8416401,8911646,8730530,8844757,9250531,10028823,11019074,12004016,13024662,12077718,11858392,13035500,14238399,13612175,14740763,14787050,15284443,15716264,16343227,17421745,17513660,18182121,19885015,22018987
35000,New Mexico,6,91, Personal dividend income ,Thousands of dollars,17995,20556,22158,23087,23627,27771,34141,37832,40167,42163,60253,62955,66446,71695,80158,90901,103522,115083,141611,169015,200390,234708,268287,299621,347841,355521,365519,403883,450192,449242,550402,666579,717850,774378,818798,941157,1103750,1211046,1480031,1644233,1681595,1522677,1723450,1789248,1885662,1786001,2290850,2440324,3231305,3775173,3939299,2698333,2402946,2985416,3743648,3434776,3990019,4158633,4348027,4566002,4790459,5604615,5948404,6685503,7203514,7558119
35000,New Mexico,6,92, Personal interest income ,Thousands of dollars,126929,144790,158172,173962,182446,194872,218590,239075,256958,258559,275832,322813,405546,465872,530476,619362,734552,868660,956866,1101323,1279921,1459252,1759576,2134460,2608969,2937058,3272101,3629372,3841005,3888600,4015751,4233319,4381544,4485037,4470080,4536679,4727472,5206039,5327891,5548045,5825840,5490122,5702268,5970329,5590770,5612162,5321258,6094484,6387739,6826785,7004824,6926339,6592788,6584308,6880044,6456857,6714898,6870929,7061135,7128777,7307347,7558783,7138768,6956892,7495848,8616480
35000,New Mexico,6,93,  Imputed interest receipts 1/,Thousands of dollars,82127,92577,100093,108124,116563,123433,135599,146172,151027,157373,169322,202025,261272,303131,349146,397486,461628,571328,621874,699653,810171,862403,979716,1095181,1345177,1676415,1762874,2029804,2167532,2285333,2363415,2474894,2552501,2700370,2852757,3018796,3147422,3457677,3500085,3729617,3729636,3500288,3572454,3653116,3824539,4075739,4069717,4207144,4373439,4504132,4738692,4988090,4917132,4939483,5004268,4862042,5009442,5105231,5064099,5103183,5193543,5259665,4945325,4902649,4960700,5474492
35000,New Mexico,6,94,  Monetary interest receipts ,Thousands of dollars,44802,52213,58079,65838,65883,71439,82991,92903,105931,101186,106510,120788,144274,162741,181330,221876,272924,297332,334992,401670,469750,596849,779860,1039279,1263792,1260643,1509227,1599568,1673473,1603267,1652336,1758425,1829043,1784667,1617323,1517883,1580050,1748362,1827806,1818428,2096204,1989834,2129814,2317213,1766231,1536423,1251541,1887340,2014300,2322653,2266132,1938249,1675656,1644825,1875776,1594815,1705456,1765698,1997036,2025594,2113804,2299118,2193443,2054243,2535148,3141988
35000,New Mexico,6,95, Rental income of persons 2/,Thousands of dollars,76961,78740,83807,86863,90385,90428,88874,88840,91307,92079,89511,106687,104423,112956,123211,119637,127288,123294,116509,93849,108828,106191,126365,167778,177113,182479,189214,218573,161526,150243,174855,175617,211106,287139,419915,539336,684788,717365,814624,824703,907193,978114,990683,1152069,1254098,1446594,1638423,1494015,1400030,1402058,2080539,2453046,2862658,3465776,3614707,3720542,4035846,3757488,3875281,4021485,4245421,4258347,4426488,4539726,5185653,5844388
35000,New Mexico,6,96,  Imputed rent ,Thousands of dollars,39999,44739,49180,50974,53097,54160,54015,54770,56333,57587,56001,70498,73293,78181,78342,75100,77593,72776,62982,42057,47589,41933,41095,45883,26027,24610,14545,5987,-9491,-6246,26391,37350,64149,115243,189994,296013,377654,404896,481227,490231,569474,637556,678810,799343,943412,1070203,1170660,1034710,916407,910125,1413947,1823579,2143080,2633659,2603073,2780133,2894383,2893960,3034213,3100610,3107626,3203752,3529339,3509110,3828980,4473416
35000,New Mexico,6,97,  Monetary rent ,Thousands of dollars,36962,34001,34627,35889,37288,36268,34859,34070,34974,34492,33510,36189,31130,34775,44869,44537,49695,50518,53527,51792,61239,64258,85270,121895,151086,157869,174669,212586,171017,156489,148464,138267,146957,171896,229921,243323,307134,312469,333397,334472,337719,340558,311873,352726,310686,376391,467763,459305,483623,491933,666592,629467,719578,832117,1011634,940409,1141463,863528,841068,920875,1137795,1054595,897149,1030616,1356673,1370972
36000,New York,2,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,6069170,6581842,7096071,7504338,8306831,9116086,10038798,10904202,11562496,12230906,13280909,13814823,14736049,15427540,16207655,17672029,19779539,20941921,21992001,24114466,26314426,29385835,34765350,41627694,47392646,51004652,58510237,61551767,63632770,63798304,71450502,81425146,84851720,85154158,83531391,83973158,87500753,94854265,99742552,106202573,112238853,112300560,120364952,119590305,110386009,112520916,116359091,132056518,149851104,171935144,177205024,155292270,153506437,170002433,189986918,190663799,204651420,217281595,227645263,247800948,260837078,267514508,254919530,266818762,295091205,329535051
36000,New York,2,91, Personal dividend income ,Thousands of dollars,2144669,2323774,2455382,2481476,2614732,2790606,3088188,3405916,3398016,3455509,3791387,3828144,3615472,3506490,3541887,3819745,4123069,3868218,4481121,5033351,5516226,6104326,6712264,7196645,7399047,8198332,8575857,8977654,9576922,8999605,11137644,13649536,14345094,14822437,15293155,15926235,17774003,19099208,22124949,24908787,25678110,24892148,27995865,26774408,27559702,28833558,36421300,37548258,48717314,58646271,61610155,41706037,38633829,49549476,58825509,57079996,67391406,71751114,73845433,83387477,91604333,97035605,96094692,102180044,116574583,122546429
36000,New York,2,92, Personal interest income ,Thousands of dollars,2976222,3233668,3532016,3831141,4440758,4990665,5575893,6065486,6661637,7194870,7908874,8590667,9761696,10536873,11277661,12458993,14303359,15812286,16393142,18226046,19988562,22545715,27210774,33449076,39100239,41740042,48742059,51292435,53177664,53993642,59080255,66664528,68993383,68149238,64431309,62147229,62671664,68076613,68607255,71831038,75667775,75829186,80894751,80500849,70649557,70744361,66397543,82725978,92038440,104311421,100596529,93667198,89920788,91004412,100219221,100090300,102632328,110105083,116396740,126480093,130367146,130841168,115097032,118321557,128371003,150221518
36000,New York,2,93,  Imputed interest receipts 1/,Thousands of dollars,1204583,1354742,1469953,1583228,1743811,1884455,2087150,2233375,2436163,2675092,3015356,3469060,4122363,4585100,4993189,5463016,6278567,7683509,7736107,8328389,9041588,9178996,10735178,12178218,14886872,18453951,19740180,22423803,24584938,26333923,27814866,30039961,31588034,32382898,33042572,33802236,33695667,36180150,36300919,38890535,38559064,39470436,41098049,40760113,40358300,41907322,41668387,43961808,47162380,50318407,52740816,53159457,51980768,52256337,53429301,52606553,56045320,59816901,60225782,62599350,66371658,66778296,62192586,61260566,59415820,65408177
36000,New York,2,94,  Monetary interest receipts ,Thousands of dollars,1771639,1878926,2062063,2247913,2696947,3106210,3488743,3832111,4225474,4519778,4893518,5121607,5639333,5951773,6284472,6995977,8024792,8128777,8657035,9897657,10946974,13366719,16475596,21270858,24213367,23286091,29001879,28868632,28592726,27659719,31265389,36624567,37405349,35766340,31388737,28344993,28975997,31896463,32306336,32940503,37108711,36358750,39796702,39740736,30291257,28837039,24729156,38764170,44876060,53993014,47855713,40507741,37940020,38748075,46789920,47483747,46587008,50288182,56170958,63880743,63995488,64062872,52904446,57060991,68955183,84813341
36000,New York,2,95, Rental income of persons 2/,Thousands of dollars,948279,1024400,1108673,1191721,1251341,1334815,1374717,1432800,1502843,1580527,1580648,1396012,1358881,1384177,1388107,1393291,1353111,1261417,1117738,855069,809638,735794,842312,981973,893360,1066278,1192321,1281678,878184,805057,1232603,1111082,1513243,2182483,3806927,5899694,7055086,7678444,9010348,9462748,10892968,11579226,11474336,12315048,12176750,12942997,13540248,11782282,9095350,8977452,14998340,19919035,24951820,29448545,30942188,33493503,34627686,35425398,37403090,37933378,38865599,39637735,43727806,46317161,50145619,56767104
36000,New York,2,96,  Imputed rent ,Thousands of dollars,773542,850466,923329,974989,1038456,1071228,1078991,1101892,1141180,1180409,1148459,920161,883777,923566,887922,823562,823091,747962,621250,326430,304041,220068,212438,222246,43790,-15595,-178973,-410467,-841574,-938148,-524545,-596310,-432103,-57015,990806,2568334,3585469,3945833,4761637,5424409,6507367,7413216,7645877,8301060,8599651,9337694,9683343,7601519,5082334,4717063,9898385,14044784,18464275,22256046,23478016,25941040,26518037,27337460,28836877,30285846,30969079,31574445,36228564,36958604,38973526,45057534
36000,New York,2,97,  Monetary rent ,Thousands of dollars,174737,173934,185344,216732,212885,263587,295726,330908,361663,400118,432189,475851,475104,460611,500185,569729,530020,513455,496488,528639,505597,515726,629874,759727,849570,1081873,1371294,1692145,1719758,1743205,1757148,1707392,1945346,2239498,2816121,3331360,3469617,3732611,4248711,4038339,4385601,4166010,3828459,4013988,3577099,3605303,3856905,4180763,4013016,4260389,5099955,5874251,6487545,7192499,7464172,7552463,8109649,8087938,8566213,7647532,7896520,8063290,7499242,9358557,11172093,11709570
37000,North Carolina,5,90,"Dividends, interest, and rent (thousands of dollars) ",Thousands of dollars,740905,797283,874406,949718,1054232,1127987,1237648,1335494,1443649,1546385,1667193,1936486,2269516,2468455,2745400,3148156,3657705,4030034,4403054,4960740,5658693,6373460,7830888,9588272,10890836,11882501,13724387,14934396,16169243,16784834,19019298,21612899,23083834,23717001,24690586,26170649,28168543,30628996,33359398,36031053,39126225,39074248,41376934,41504199,40783203,42473564,45786677,49151630,53439091,59378991,63588490,58127168,56725686,61967922,65771520,64472701,70230138,75408318,77792397,82233661,86987806,92314329,93970802,104854411,114374089,126626200
37000,North Carolina,5,91, Personal dividend income ,Thousands of dollars,154846,164024,188536,200959,218624,232073,275536,312030,318724,321445,347831,378826,396227,424037,471143,523552,581337,589101,713819,837817,955824,1091064,1221363,1335742,1402029,1626385,1746131,2028455,2290027,2334204,3080204,3709972,4086042,4417425,4792574,5423913,6469891,7170976,8618023,9788958,10777144,9967163,10522170,9714073,10580840,11377782,14786813,14667366,17852739,20642683,21428515,14936010,13726763,16824994,19781385,19040748,22306432,24786862,25817907,28572886,30940698,34252808,36604545,47941854,50856306,53268592
